CensusTract,holc_grade
17031821402,D
34003052200,C
38017000901,F
6037294701,D
26049010911,D
39153530401,C
42003429700,B
39035111202,D
6037980018,D
26163550800,A
48439102000,D
47065003100,D
39049007511,C
39113001800,D
18089041700,D
17163501502,A
18097381101,B
47093002300,C
55079014400,D
55079012700,D
27053100500,D
6019004902,B
55079018800,D
18089030900,C
6037190202,B
9001070400,C
39017000200,B
39049007534,C
36081097203,C
22071013500,D
39153531802,C
17089852907,D
13215003000,C
42071000900,B
34001010200,B
34003030100,D
17097863300,C
26065002901,C
26145001200,C
13021012300,D
36067002901,B
17031240900,C
54011000600,C
34039033600,D
12086003601,D
39049006410,A
42091201902,B
1097001502,D
39155920600,C
6037402702,C
48113008400,B
5119002600,D
17031820502,C
6037460600,B
17031803400,B
20091050900,C
18003000400,C
17197882900,D
42079201300,A
24005430400,C
17031802100,B
24005400400,B
17031808301,C
26163515700,C
24510210200,D
17031830500,C
4013114800,D
25023510600,A
34001012801,C
51087200805,D
25017368101,C
26025000700,D
13121006700,C
42049010902,B
12057003600,D
36093032000,A
18097390102,C
34017005400,C
12031000100,C
48029170700,C
13215000800,C
18003002200,D
48245006800,A
25009207200,D
6037300902,A
26163594000,C
42045406300,C
42049011001,C
33011000902,C
18097390101,C
36085032300,D
18035001000,B
9009352300,C
34001001400,D
13121980000,C
36119002203,B
36047070600,D
17031843200,D
34017015001,C
26125142300,D
6037542106,B
36083051600,B
34007603902,C
26049003700,C
18163000202,C
39093023000,D
19163011000,D
26163540100,B
17119400904,C
12103022801,D
6037670411,A
42073001000,C
36029005300,B
8101001600,A
25017368902,B
25021416101,A
39113090600,D
6037275302,C
34031182600,B
36007014200,C
45079000600,C
26081002300,B
6037482002,A
42021011300,B
48113000406,B
6037209102,C
42101034801,C
42077009400,B
29077003300,D
29510118400,D
29510102300,B
17031500200,D
36065023200,C
21117064800,A
31109003104,C
6037532500,C
55079170100,B
26077001701,A
26049003300,C
34021003006,C
54039001700,C
6037501001,C
34001000100,C
17031807600,B
25021402101,C
48453000101,A
37063000600,C
39153520105,C
21067000801,C
25009204600,B
17201002301,D
25013811400,D
25027710100,C
36007013301,C
17031570100,D
37119004200,C
39095005503,B
39049000310,C
39153510301,D
29189212002,C
6001982000,D
6073007800,C
21117064300,B
36081080302,C
26163540700,B
36083051500,D
48113005902,C
6037311100,C
6037300901,B
12103024410,D
18089010304,C
17031816500,D
12031016400,C
36067016200,D
6037702700,B
29095004400,D
26081000300,C
6037650401,C
17031805701,B
21037051200,D
17031081800,D
17031807900,B
39113002500,C
48141001700,D
42073010700,B
41051008100,C
6037402304,C
25017358700,A
34017010400,C
13121009000,B
42101021100,C
6037542402,B
26163572100,C
17031826100,C
6037670702,A
25017350103,C
6037269000,A
12103022401,C
34007611000,D
34021000800,C
12103024701,D
25017373900,A
51760020500,D
36119000401,C
45079001200,B
17031820800,D
6037124201,C
19013000800,C
51680000500,C
37119004600,D
45079002900,D
6037432102,B
17031817102,C
39049004300,D
53063011101,D
29189214200,B
36085013204,B
17031811402,C
6067006800,C
6037461902,C
6037293302,D
48113007605,A
36085024402,C
34017002700,D
5119002500,D
20173005200,D
17031100400,C
27053105100,B
6037433902,C
25017370300,C
17097865700,A
42003980400,B
26075006100,C
21111000400,D
19163012502,C
6037300702,A
24005402305,B
36047067800,C
25017368102,C
26163555300,C
18141003400,C
39113021501,D
36061003700,D
25025051200,D
36047061002,B
13245001602,A
1073005905,D
25009208102,D
6037650800,C
17031520100,D
36085005900,B
39095006000,B
25025061200,D
9003511200,C
36055013902,C
6037602200,C
42003980800,D
36119000300,D
39095005701,C
6075030102,B
42079213300,D
22071014400,D
12103024403,D
17031071400,B
34039033500,B
8005006200,C
48201314001,A
6067001101,D
22071012500,D
17031807300,C
5119003002,B
6037480002,A
22051026000,C
25009204702,C
39049001121,B
36007001600,B
54069000400,D
9009154600,B
17031610300,D
36119006900,B
53063003600,C
6077001500,D
6037650901,D
6037320100,C
42003446000,B
39049007512,D
41051006502,B
29189219900,B
34023003300,C
54069001600,A
6037460501,B
6037620800,D
20091051100,C
34007610800,C
17031831300,C
12103022700,C
17031030706,C
47093000100,D
39153532202,A
34017018500,D
24510250103,C
17143004200,C
36007000300,C
17097864904,C
42101029200,B
48201410300,B
12103022302,B
17119400801,C
40143004900,D
48201510800,D
18089041100,D
17167001400,C
55079001100,C
26077000900,C
17031808702,C
29095012600,B
34007600200,C
36085011201,D
53033008200,D
17031823303,D
26125171600,C
42045405200,C
55139001300,D
20209040002,D
36085014605,C
1073002306,B
12086006205,B
54069001500,A
54069000200,C
17031800200,B
44007013800,A
42091201407,D
21111008200,B
39155933900,D
42043023400,D
24510272007,B
36005039700,D
25013811500,D
6037600302,C
36055010902,C
6037224010,D
22017023300,C
27053106500,B
34023009100,D
39035137103,C
34013006900,D
47065003200,C
47093004100,B
6073005000,D
26065003902,B
34003017100,B
20173009000,D
36055011000,B
29189215700,C
25013811700,D
6037482402,C
53053072311,C
26163579900,B
18097390600,C
39049008710,B
25017351500,D
39049006810,B
47065011900,B
24005403602,B
29095012200,D
6037405001,D
12086001006,D
48453001403,A
39095005702,C
6037128101,C
6037291220,D
6037532605,C
39035173107,C
6037532302,B
42101038300,C
34021003201,C
48439104504,D
36119005002,C
34013007501,D
36081067100,C
51710004900,D
55101001202,C
6037143901,B
37119004100,C
1073012500,D
17031570200,D
55079110100,C
18097340902,C
39003012200,C
6075980600,D
51710980100,D
6037431002,C
36065026500,C
37021001600,A
39099811300,B
48201220100,D
34039036800,C
24510130806,C
19061001101,C
22015010400,C
19155021200,C
48029130402,D
29189212400,B
21037051300,A
17089854400,D
51650010900,C
26121000800,B
26081011801,C
17031823400,D
17143000100,D
53053063300,C
6075020800,D
51710006200,C
26163545400,D
9001060200,B
9009351800,C
6067000700,D
6037401500,C
36055009400,D
29095012300,D
6037311600,A
26065004491,B
12086007901,A
26163538900,A
39153520301,B
34003005000,C
42003448000,D
26049001900,D
17197883100,D
36093032200,C
17031829302,C
26163506800,C
6037271400,C
26145010501,A
6037214501,C
17197881302,C
12103024901,D
42049011002,C
37063001502,D
17031803500,B
26125167300,C
8059010603,C
55059001300,D
20177000800,D
17201003500,B
13215002700,D
25009260100,C
17031070101,B
12086002100,A
24005403500,A
19193003600,D
24510260604,D
44007012401,C
13021012400,C
39113080300,B
34021003008,C
6037201302,C
39153533000,C
27145000901,C
37067001700,C
1073013200,C
6037189701,A
53063004800,C
17031823806,D
20177000700,D
12057005302,D
18035001100,C
42133010400,C
29189215400,A
36047118000,C
6037241300,C
55079019100,C
47093005000,C
6037702801,C
26077005502,C
36047102800,D
36061009400,A
39099802702,B
27109000600,C
12031002102,A
18097370201,D
18167001000,D
24510240100,D
19061001102,C
47093003000,C
6037620702,D
42043020500,B
36005031900,A
36061007900,C
36047055500,D
42133000100,D
6037460301,C
22051024400,C
17031821600,B
18089040600,C
1101000300,D
42079215200,D
39017014600,C
24005403401,B
18089011500,C
37081012601,C
13121006900,C
34039038300,B
18097340700,D
18167000900,D
44007014502,C
6037602801,C
47065003000,A
6067003600,C
6037540600,D
47037011500,B
53063003900,D
36001000100,C
48141000900,B
9003416400,A
25021418200,C
36093033500,C
36085017600,C
39113070700,C
6037188100,C
27099000600,C
34031264102,C
6037291210,D
55025002700,C
36001014202,B
48245001200,A
20173000900,C
6075061000,D
37021002101,A
18089040801,C
42101037600,D
21037052800,B
6085500800,D
34021000100,D
39017001300,A
36081060701,C
48201332700,C
6037405201,D
9001030500,B
8101000100,B
6037214502,C
42003428200,C
18089021700,B
40109102200,B
6001408100,C
36085000300,D
39095002800,D
36029016500,C
34039030600,D
36061021000,D
36007001100,C
19113000600,B
42045404700,C
27123037500,A
6075060502,D
25003935200,C
42133010210,A
36007000500,C
17031817000,C
29189221800,D
6037310400,C
26099255100,C
36029000500,D
24005430700,C
36015010900,B
18035001500,C
21117065200,B
48201212500,C
27053126100,D
51550020809,D
54069001800,C
40143002500,D
42049011400,B
21111012801,B
24005400500,B
34023004500,D
34023002402,A
55079101200,C
18035000800,B
17043845701,B
25005650201,B
34021002500,C
20091050700,B
39113070201,D
36085020801,D
51550020002,C
36081074700,A
39049007830,D
39145003200,C
27123030602,A
41051006100,B
36081090700,C
17031818200,C
41051005000,D
36027140101,B
6037131800,C
49057200100,C
26163594300,B
36001002600,C
27123030300,A
27137000100,B
47093000901,D
12086004702,B
26077000202,D
36007013304,C
22017023800,D
39155920500,D
25005650102,B
51770002900,A
6085503122,C
53053063000,D
42043020100,D
26081012800,C
39035123602,B
17119400200,D
55025001401,D
42133001600,D
18089040100,D
29021002100,D
55079130200,B
47065012300,D
42101034200,B
53033009100,D
22071007604,A
6085503105,C
19013001702,D
48485011600,E
27053012003,B
37063000101,C
34001002400,D
36081042600,C
21117066900,C
27145000302,B
39095007400,B
17031550100,D
29189217500,A
51775010502,D
5119003304,A
31055007409,B
55079120201,C
55101000800,C
6037206010,D
42071013502,B
39155931700,D
55025001102,C
17201002200,D
55139000900,D
13121008902,D
39035170201,A
17031770800,D
39035173106,C
6037194102,A
42091201502,A
1073005909,D
34017015801,C
26125161400,B
36047085200,B
34031181800,D
42041011002,B
36047058900,D
18035001400,C
27099000410,C
36055012201,B
25017374000,A
26163554800,C
9009165100,C
36067003200,D
6073007501,C
40109106502,C
26049011010,D
17031842300,D
49035111400,B
19155031300,D
22087030300,C
36061009100,D
34017015201,C
17031031400,C
51740210300,C
42043020900,B
9001060100,B
42003470502,D
48201313200,C
25025981000,C
13121009801,A
8031000201,C
17201000200,C
48375013200,D
55139001500,C
39153507500,B
17043843302,D
48439105901,D
48113002100,D
33011200400,D
6085505800,B
9009352701,C
36067013701,C
41051001101,D
37063001002,C
36085029104,D
24005420800,C
17163503211,B
55079019800,C
47037019600,D
42003980900,D
37063000401,B
6001403000,D
17031819900,C
9009154200,D
51680000300,B
47093003700,B
34001012302,C
36005003100,D
6037482001,D
18089021800,A
17031810501,C
24005440100,B
17115001802,C
48245002600,A
34003036200,D
6037670202,A
17119400101,B
31109001302,B
27123034202,D
6037141600,A
6073011902,D
36061005502,D
18097340400,C
48439104604,D
34007611100,D
48201310100,C
26163538300,B
13121008700,D
40113940006,B
25023510900,C
6037297300,B
39093023100,D
6037222700,D
1101001700,C
17031825700,D
6037277400,D
42079215000,D
17031807200,B
33011000102,D
36047110600,D
36001001400,C
48201412100,A
55079030100,B
26145010600,D
34039036100,A
29510112100,B
26125161500,B
25017368200,B
17031806102,C
49035104000,A
39035187106,A
8101000300,D
37081011602,C
26025001300,D
39095001201,C
48201324200,C
42091210100,C
34003007002,C
36081017900,C
17031411000,B
17031819000,C
47037018901,D
8101001700,B
6037501501,B
36005027600,C
6037530400,D
53033009300,D
6037199900,D
22071012000,B
40143003000,D
12057005101,D
41051004101,C
17089853004,C
12103024004,C
47037011600,B
55079060200,C
17031810301,C
25017339100,B
34003012001,D
36067006000,B
55079180300,D
41005020800,B
48113006200,C
39035107701,D
39049008811,D
6037552800,C
17031806700,B
9003510100,C
26163575600,C
6073008902,D
33011000203,D
36061022302,D
13121011100,C
34003045200,C
6037572900,C
34017014600,D
1073012402,D
13121009802,A
18089041800,D
42101038100,C
55059001400,B
26049012201,D
42043022000,D
26163574300,C
42071001200,B
24005490602,A
42101006900,D
22071005602,A
48113007914,B
36083052403,C
12031002400,D
6075021700,D
42079200100,A
6037502602,C
38035010900,D
26081002700,D
48167724000,D
34003038100,C
36055014400,B
17167002700,D
36085022600,D
39153507201,A
31153010501,D
8031001902,D
26017285100,C
17089854002,D
48375014900,C
54039000100,D
51760040200,D
17097865000,A
39003011800,C
47037011002,C
48113008802,C
26025001000,C
36081059200,C
31055006602,A
36085029102,D
26077001801,B
36001014203,A
22051024800,A
49057201900,D
26163555100,C
34003016000,B
26045020101,C
39003011000,C
42101980100,B
55079002200,C
41051010600,D
17115001100,D
6077001600,C
25003901100,B
55079090100,C
6001428500,C
22071002502,D
48201312800,D
42003981100,A
6037401311,C
42003525300,B
42079214500,A
22051027000,D
25009264100,C
6037300701,B
13121010001,B
6037551000,B
6037533806,C
6037482102,C
47157008110,D
26049011505,D
17031320400,D
48029141101,C
34001013500,C
25017369100,B
48113007102,D
48201313400,C
39035153107,A
26163572600,D
39095007002,A
39113001600,B
47037018601,A
39153530402,C
12103022902,D
13121001900,D
36081030902,C
26125144500,B
53063012200,C
24510270701,B
36005001900,D
25021402500,B
12031012300,C
34039038201,C
26099256100,C
36081065501,C
17031800800,B
48201312100,D
19013001900,D
29095017000,C
34007602901,B
47093003300,A
17031819802,A
8101001000,B
34021003703,B
42021010500,C
36081066100,C
36083041400,B
48201412500,B
6037199000,D
17031823200,D
26075005900,C
48029190902,A
36081006202,C
34017017900,B
17201000101,D
18089040401,A
54069001300,D
39153510302,C
53053063501,C
36047069601,C
17031806103,B
51700031500,A
26077001803,C
17043844201,D
51770000300,B
29021000600,B
26163546000,C
6037402200,A
36081071600,D
45003020802,C
17031808001,C
36005014300,D
26163585800,D
39023003700,A
34001000400,B
6001983200,D
6037481500,C
12086001602,C
48113006301,C
12031016200,D
6037570301,C
17031550200,D
48201313800,C
1101001800,C
39049008241,C
26081011302,C
39099811001,B
24005490400,B
44007010502,C
18089041900,C
48201210900,D
34007610500,B
40109105201,C
26075005700,C
54039012800,A
21067001700,A
34021002903,C
51740212600,C
26077001504,C
21111010601,B
17115001700,C
53063012300,C
20209042502,D
25025160300,D
51550020100,D
48029180202,A
12086000408,D
26125161200,B
39035196100,C
17115002100,D
42101036900,D
48439123000,A
17089854001,D
25017358400,A
9003471100,B
42021010600,C
36085014608,C
13021011100,D
55101001705,B
17043844802,C
5119002800,D
36061029700,B
55079100900,B
26049011209,C
34013007502,D
24005490500,B
21067001000,D
51650011200,C
25009210700,B
22051026300,C
6037600602,D
12031013000,A
36061024302,C
6037262400,A
21111009900,B
42043022100,B
17031540101,D
17031480100,C
26125141200,C
34003037202,C
6037434001,C
31109002702,C
25025040801,D
12086000504,C
12086004404,B
26145010800,C
34017019800,C
20091051802,C
17031817900,D
42043022900,D
55025002601,D
36055003805,B
48201413201,A
9009154700,C
27053012001,B
36085018100,C
24005403402,B
17031806802,B
18141001300,C
55059000500,D
55101001201,C
34017013900,D
36081009900,C
48201311800,B
20209044500,D
18035000902,B
13245010101,B
34039033000,B
39017001002,A
24510260605,C
25025000502,C
6037143700,A
39049008322,C
36055014102,A
25005642500,C
41051006900,A
25025060600,D
6075030500,B
9009361402,C
18089021300,A
9009141100,A
48113008000,A
42045404300,B
36081141700,C
51760071100,B
39035107000,C
40109106200,B
26045020202,C
24005400100,C
17031818900,B
22051022900,C
26081000600,B
29095012000,B
19061001201,C
17043845601,C
18163003701,A
48453001503,B
36047015400,B
31109001200,B
42003488300,D
17097865802,B
6067003300,C
12031012100,C
49035114700,D
25025010103,B
39095007700,B
26049011401,D
26045020201,C
9003502500,C
51087201003,D
42041010300,D
27137015600,B
12086000806,D
53053063502,C
6073005100,D
6037600802,A
12086005600,C
36063022100,C
42071013400,B
25021419100,A
20173007302,A
26077001507,C
36001013705,A
36027140500,A
42077005704,A
6077001400,B
1073012002,D
36047094401,B
26163594400,C
39153530502,C
42079211900,D
44007010300,C
17031826401,D
17167002802,D
34017019900,D
36067012700,C
36081157901,C
42091210400,A
36061016200,D
36029012001,B
36081064102,C
36015010600,C
55079005600,A
39095007303,B
36005009300,C
24005430300,C
24510280301,B
41051008201,C
26163566600,C
6037501600,A
37119004500,C
36029000110,C
39145003000,C
47037013201,D
26099264200,C
36081085500,C
48375011600,A
36119002106,A
17163502602,C
8031004306,A
51770003000,C
42003429100,B
22051027200,C
18089040802,C
6037143902,A
54011002100,A
25027710300,B
48029141200,C
37021002102,C
48201212400,C
55059002400,C
6037600703,B
39035980500,C
6077000300,C
48141001501,A
34017010800,D
42101980400,D
39095005600,C
6037273402,D
55025001402,D
54069000300,C
34039037601,B
27137003000,B
42133001400,C
17031828602,C
22071013400,D
39095008301,C
26081002600,C
17031839100,D
6037602509,D
36085027900,D
26121001500,A
51770002800,D
20173007800,D
42049012300,C
24003750202,C
6037502100,B
22071000605,D
34039035600,B
36065025400,A
26081013200,C
36007012800,B
36047035200,D
51760030500,D
25009261101,B
41051008302,C
21067002400,A
31055006805,A
39153531801,B
6037532200,B
6067003102,B
31153010108,D
26163566400,C
21067001300,B
20177000900,B
17031808600,B
39023001900,A
17031828601,D
17031816200,C
34003031100,D
42091202604,C
29095011300,D
36005040900,B
13121006100,C
26075005302,C
51680001900,C
49035111802,B
40143005002,B
5119000200,D
48201100000,D
21117064500,B
17031815600,C
27037060302,B
17031811600,C
48439106202,D
13089021411,C
39023001700,D
39035134205,C
39035184104,C
42003479000,B
6073008312,B
51710005500,C
36047017500,D
22015011300,C
6067002200,D
17031829301,C
13245010400,D
22051026800,D
13089021415,C
17031818100,C
48439102402,A
42045402700,D
45079001100,D
48201311300,B
17031808002,C
36055013002,A
8059010604,C
39049008210,C
55101000903,B
1101002100,B
53063003500,D
36081066400,C
36015011100,C
39113090302,C
34021003705,A
39155931602,D
26077001601,C
34013007400,D
34007607000,C
17089852905,D
39113060300,D
36081022900,C
29095012502,C
39099802701,C
9003496600,C
29095016300,B
55079101100,B
42091204702,A
25017368400,C
42079213400,D
12031016300,C
36047016800,C
36081053500,C
25009260401,C
25013811900,A
26099262900,D
51810046220,D
17031828402,C
26163556100,C
42003421100,C
34017014101,C
22051026600,C
19113001001,B
39113003403,C
25009262100,C
51710005903,C
48453001602,B
34039038601,A
36001001100,D
1073012602,D
49035102500,C
24510250500,C
36093032403,C
44007000800,C
36007013202,C
26077001802,C
6037502004,D
9001020500,A
6073014700,B
36007014400,B
13089021102,B
42071000800,B
40143003800,B
29021002300,D
24510130400,B
42071000100,B
34003035100,C
51710001400,D
18167001300,D
9001073100,C
4013108601,C
6075980501,D
6037536104,C
19013001600,C
17197880903,C
26081013100,C
12103024601,D
37119005000,C
39155920900,C
21067001900,C
6037404902,D
36081061302,C
36067014400,C
18089020200,C
6073005600,C
24005490603,A
20177002500,D
25009250100,D
39035980100,D
26081011804,A
36047080800,C
9003417500,C
13121009200,D
18003003304,C
17031820103,C
54099020100,C
24003750803,C
18089040700,C
36093032601,C
6037481800,A
34017018301,D
36007013000,B
36047001800,D
42003523100,C
36067014500,C
48201413300,A
6037670413,A
40143002900,C
26099250500,C
25021403300,C
6037554515,D
6037573601,A
53053060906,C
26163540800,B
29021001800,D
6037536000,B
36005011700,C
41051003603,C
55025002500,C
23005003000,C
40143000300,C
40109107002,D
36065980003,B
51087200501,B
6073003208,D
48381020900,B
55079019700,D
6073007600,C
39049008321,B
44007012402,C
49057200600,B
4013116800,C
36065025300,B
6037980028,B
34039039900,C
12103022601,C
6001433104,C
6037620001,C
17031824602,C
42079214600,A
48113006502,C
42041010400,A
6037430400,C
39023001102,B
36001014100,A
53053061002,C
25021403400,C
42091200307,C
34023009000,C
27123980000,D
39095007301,C
12086004500,C
55079120101,C
39113004300,D
36047096000,D
44007010501,C
39113080500,C
42003477300,A
42043021100,D
9009165700,C
55025003002,C
34003061400,C
37119001200,A
39113080700,C
36085014606,C
18089041500,D
36029004602,A
36093031900,A
42003426700,C
36081091800,B
51770000400,C
36059410900,C
48201311600,C
42049010903,B
48201211200,D
48453001719,A
27137000200,C
17043844602,C
53063011201,C
42049010904,B
34021003704,B
6001981900,D
36005006100,C
27123034701,C
51770002200,D
12103024411,D
6001422900,D
18097320303,C
39003011200,D
36047016400,B
26045020103,C
25017358500,C
39153531102,C
9009167300,C
48245000700,D
48113006900,C
8031004104,B
17031833000,D
17043845702,B
42101980800,D
6037544002,C
17201000403,A
42095017902,B
39035177503,C
6037482600,D
13051010101,E
18089040300,B
18097380100,C
48201511100,C
39093023700,D
39035181201,B
36061007400,B
34003017400,B
48201314002,A
31055006503,B
26077001506,C
6037400900,C
25017369000,C
39095007001,C
9003511100,A
21067001600,C
37081012706,C
9003510500,C
48113008801,C
39099810900,D
42133021210,C
6037128910,B
48201310800,B
8031015600,D
48453001308,D
36081156700,C
18035000904,C
6037104610,D
17097864801,C
53033007300,C
27009021200,B
29189219700,C
26025000900,C
42003551300,B
25003900500,C
48113011300,C
53033002000,B
39099811500,B
48201313100,A
17031843500,C
27053104400,C
48201310700,C
36061014300,A
55079101000,B
26025001800,A
36081099704,C
42003520002,D
17031821500,D
51775010100,D
39035195700,C
42003447000,D
9001020600,B
6019000700,C
17043846002,C
48375010700,D
21111010500,A
48453002304,A
17031620200,C
20177002701,C
39113080600,C
34017007300,D
36059410400,C
12103022402,C
17097865801,B
39155920700,C
25017358300,B
6085504318,C
6037300100,C
34039035400,D
17115001500,A
36081138502,B
17097864903,C
39049008720,D
24510250600,D
6077000100,C
18089030300,D
48439106300,D
36081022001,C
6037201402,D
29077005800,D
36047044900,D
51680000100,B
21067002800,A
12086001102,A
36027410000,C
17201000502,D
6019000100,C
24510272004,B
31055001800,C
26025001700,C
36001014609,C
31055007304,B
29095015500,D
6073002702,B
39049010700,C
6037433801,C
18167001600,C
17031802802,C
6019002905,B
27137000300,D
29077001200,A
36063020300,C
48485013200,E
33011001000,C
48201332100,C
13021011000,A
42071011805,A
26121002400,D
22051022800,C
17163502300,C
29189220501,C
6037262604,B
36081077907,C
25003900800,A
34021002702,C
26099250100,C
6077000801,D
6037500403,D
18089030400,D
53033026500,D
36047066600,C
36093032402,C
42003519000,B
36029007202,D
48453001505,B
40143006701,D
26163554300,C
6019002000,C
42101980200,B
18089041200,D
36061013100,B
34007601800,D
26121000402,D
1073012401,D
29095012501,C
6037401603,C
17043844100,C
6037261101,A
36055010602,C
13121008800,D
26081002000,D
26163985700,D
27137000400,C
31153010103,B
29021000300,D
36029016200,B
39035195600,C
39155931900,C
55079000501,B
17179020100,D
17031560300,D
45079002602,D
36001014201,B
6037402001,C
42007603900,C
25025981300,C
25025070101,D
39093023900,D
31109003706,C
39003010900,A
47065011800,B
21111980100,D
36047101800,D
42079218000,B
17201000105,D
17043841705,C
42049012400,C
42003981800,C
36067014700,B
26121001000,D
47065011700,A
36055013401,C
17031829401,C
18141011506,C
55025000600,C
36007001200,C
17097863500,B
8031004505,D
17031807800,B
44007011702,A
42003421200,C
22071013700,D
25025061101,D
51760070602,C
13089021416,C
42003981000,D
6085502102,D
25009204701,C
42003202300,C
8031004405,B
21111011403,C
42041010204,D
48453000307,B
19013001502,D
29189221000,B
18089010203,C
36081121100,C
26125141000,C
26049012311,D
17031640500,D
26099261900,C
25009260402,D
44007011800,C
20091051600,A
39035178101,C
20173006300,C
19061010103,D
48201311900,B
6037104404,D
47157007810,D
39153530902,C
17031808100,C
24510230300,D
22051024900,D
18141011501,C
51770001100,C
9001081100,C
36061004500,D
37081012705,C
1073005104,D
49035980000,D
39023002100,C
55079019200,C
17031640400,D
34003049002,D
21111004900,D
28049000900,D
55079101800,C
1073010805,A
22071003302,D
6037296401,B
24005401507,C
26125183900,C
36067014600,A
48113008703,C
6037402102,B
36119002000,A
17031130200,B
36081016900,C
48113008704,C
18003003901,C
36081138501,C
18089011400,D
26065003801,A
51775010200,C
26065003901,C
49057210402,D
48439101201,D
51710000901,C
34027041902,B
53033012100,B
53033007200,C
17031827600,D
19113003001,B
48245007002,A
1073011901,D
48167724101,D
54039001100,C
17201000507,D
6085505202,D
6037124902,A
51087201102,C
36067005602,B
39153533400,D
55079001900,D
18089022000,C
18089010205,C
13021012101,C
36047057900,D
39049005100,D
18097310106,C
53053060903,C
36047054300,D
36047102600,D
13121010603,D
17031820501,C
51760060700,D
17031823001,D
12103024302,D
13089022402,C
47157008900,C
55079120102,C
36081056100,C
55079001800,C
18097310203,C
18097320108,C
6037571503,C
48113008705,C
27109001000,B
6037103200,C
17031280100,D
1097001200,D
6037128702,B
13089022900,D
22051026900,D
21117064000,A
48141010600,C
42003980100,D
18141003500,C
24003750804,C
54039000300,C
39035184103,C
37081012707,C
17031805901,C
18089030700,D
36061002400,D
9001072600,C
13245010300,D
37067001400,B
42133010220,B
51680000201,A
55079130100,B
25025000803,D
6037402903,C
12103020201,C
13121007002,C
36081019900,D
18089042801,C
17031242800,C
29077001100,C
36047017700,B
34017006900,D
6037262200,A
54039001902,C
51680000802,A
42021011100,C
12086005002,D
42041010201,D
51710005602,C
42079213100,A
31153010621,B
6075025900,D
9003471200,B
36047040700,C
36119002101,A
29077002300,D
36119000500,D
1073005910,D
9009167100,A
31153010618,B
13089023113,C
6067005301,D
55079160202,D
36081029900,C
6019001303,C
13089980000,C
24510020300,D
47093004300,C
48201220200,C
36059302600,C
29189211801,C
17163502404,C
17143004600,C
31109003500,C
21111010001,B
47037015803,D
4013114401,C
26163576000,C
39113000100,C
17043841706,C
20209043804,D
26163568300,C
6001403400,C
31055007303,B
1101002201,B
18089042802,C
48029190901,B
4013117100,C
48113011500,D
51087200700,B
6037265301,C
42071013301,D
31109003402,C
29077005700,D
6037554302,C
25009261102,C
39113080200,B
42003980700,C
49035104200,A
48381022002,D
26163500700,A
39099812500,C
27141031500,B
42091205400,A
42049011101,C
39113030100,B
36119000104,C
17197881601,B
36005033400,C
42077006101,B
22071000604,D
17031820901,C
9009151200,C
36093032404,C
48113007301,A
55079021200,C
22017021400,C
26099251500,C
36081003700,D
25017368901,C
39035155102,C
12086000503,C
6037501900,D
12086000903,D
6037576001,D
39093022601,B
27137001900,D
42077006600,B
36081077902,C
24005421102,C
9001061000,B
29021000200,B
39151712400,C
20209043700,C
6037620002,C
6037650902,C
36081075701,B
39049008311,C
51550020001,D
48201530200,C
48485011400,F
18089042200,D
55025003200,A
36059404300,C
47037018602,A
51087200303,C
34003058100,C
6037701100,C
49035114800,A
37067001601,C
18163003500,D
48201311700,C
34021003202,C
6073009106,D
34017012700,C
36081068300,C
39049001122,C
39049007710,B
29095012701,C
36005043500,B
13051980000,E
54011010202,C
24510271503,B
42003563800,A
53063013600,C
17201003708,D
6081600401,C
26125150200,B
47093002100,C
17031820202,D
17031805702,B
39145003100,C
24003751200,B
37067003500,D
36061005700,D
34031246001,C
13021011900,D
36063022601,D
42003480400,B
34031246101,B
6001409100,D
18097340202,C
26163567202,C
48453001718,A
42003460002,C
18097310105,C
40143006600,D
18097320107,A
39017014800,C
17115002402,B
48485011800,A
55133201402,C
5119004900,B
6037310100,A
38017000100,A
47037015802,D
6037271600,B
28049003400,D
31055006905,B
18089040501,C
20209040001,D
42003422000,A
39155921200,C
12103024904,D
27123042001,B
9009180400,C
36081140902,C
36093032101,D
12086005802,D
6037430301,B
26049011211,D
48113007913,B
34003013001,C
6037572100,D
39017001001,C
42079214900,B
34023001902,D
25025030300,D
1101000900,D
24005490301,B
21111012802,D
17031802900,B
13121007200,D
25013812101,C
17031823304,D
1073012701,D
13121003500,D
18097330107,C
39035134203,C
18097320109,A
12031011700,D
6037572800,C
26081001800,B
53053060200,D
55025003100,D
48141003100,D
51087200202,B
36029008001,C
26125183000,C
6037262301,B
12086001005,D
51550021403,C
40143006200,A
19113003002,B
6013392000,A
42003459101,D
18163010403,D
33011000204,C
51710001300,B
48201333100,B
26125165200,C
29047022100,D
53063011300,D
42077005705,B
36055014104,C
13215001100,B
38035010300,D
6075010100,C
26099251800,C
6075980900,D
13051003501,B
6037670416,A
26017285800,D
42101012204,B
6073005300,C
5119002203,A
6037134306,C
25009260302,C
47037018102,D
26025002500,C
34039039800,D
22051026700,D
39153532001,C
48029980100,C
6067007007,C
42003980300,B
12086001101,A
6037702901,D
39113000300,C
6001409000,D
49035110300,B
17143004802,C
48029141102,C
34027041901,B
48029120100,B
51087201501,C
42045402900,D
34031223900,B
6037433503,C
34027040102,B
13089022203,D
42003469000,D
53053072312,C
48453001913,A
24510260404,D
39049008312,C
22051024500,C
26125168500,C
6037600601,B
6085505100,D
53033005302,B
6081600700,C
